slug,ten,tinhSlug,tinhTen,diaDiem,dienTichHa,isPlanningOnly,hasDtm,hasDocs,source_url,retrieved_on
kcn-thanh-binh-ii-2,KCN Thanh Bình II(2),ninh-binh,Ninh Bình,Huyện Thanh Liêm,250,False,True,True,https://kcn-kkt.com/kcn/kcn-thanh-binh-ii-2,2026-09-10
kcn-thanh-huong,KCN Thanh Hương,ninh-binh,Ninh Bình,Giao Minh; Nam Định,250,True,False,False,https://kcn-kkt.com/kcn/kcn-thanh-huong,2026-09-10
kcn-thanh-liem,KCN Thanh Liêm,ninh-binh,Ninh Bình,Huyện Thanh Liêm và thành phố Phủ Lý,293,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-liem,2026-09-10
kcn-thanh-nam,KCN Thành Nam,ninh-binh,Ninh Bình,Phường Thành Nam; Nam Định,215,True,False,False,https://kcn-kkt.com/kcn/kcn-thanh-nam,2026-09-10
kcn-thang-loi-giai-doan-1,KCN Thắng Lợi (giai đoạn 1),ninh-binh,Ninh Bình,Huyện Vụ Bản,100,False,False,False,https://kcn-kkt.com/kcn/kcn-thang-loi-giai-doan-1,2026-09-10
kcn-thinh-tan-giai-doan-1,KCN Thịnh Tân (giai đoạn 1),ninh-binh,Ninh Bình,Huyện Giao Thủy,100,False,False,False,https://kcn-kkt.com/kcn/kcn-thinh-tan-giai-doan-1,2026-09-10
kcn-thuong-thanh-giai-doan-1,KCN Thương Thành (giai đoạn 1),ninh-binh,Ninh Bình,Huyện Xuân Trường,100,False,False,False,https://kcn-kkt.com/kcn/kcn-thuong-thanh-giai-doan-1,2026-09-10
kcn-trung-thanh,KCN Trung Thành,ninh-binh,Ninh Bình,Huyện Ý Yên,200,False,False,False,https://kcn-kkt.com/kcn/kcn-trung-thanh,2026-09-10
kcn-truc-ninh,KCN Trực Ninh,ninh-binh,Ninh Bình,Cổ Lễ; Nam Định (Trực Ninh),217,True,False,False,https://kcn-kkt.com/kcn/kcn-truc-ninh,2026-09-10
kcn-vu-duong,KCN Vũ Dương,ninh-binh,Ninh Bình,Vũ Dương; Nam Định,500,True,False,False,https://kcn-kkt.com/kcn/kcn-vu-duong,2026-09-10
kcn-xich-tho,KCN Xích Thổ,ninh-binh,Ninh Bình,Huyện Nho Quan,150,False,False,False,https://kcn-kkt.com/kcn/kcn-xich-tho,2026-09-10
kcn-xuan-hai,KCN Xuân Hải,ninh-binh,Ninh Bình,Giao Phúc; Nam Định,250,True,False,False,https://kcn-kkt.com/kcn/kcn-xuan-hai,2026-09-10
kcn-xuan-kien-giai-doan-1,KCN Xuân Kiên (giai đoạn 1),ninh-binh,Ninh Bình,Huyện Xuân Trường,100,False,True,True,https://kcn-kkt.com/kcn/kcn-xuan-kien-giai-doan-1,2026-09-10
kcn-yen-binh,KCN Yên Bình,ninh-binh,Ninh Bình,Huyện Yên Mô,100,False,False,False,https://kcn-kkt.com/kcn/kcn-yen-binh,2026-09-10
kcn-yen-nghia,KCN Yên Nghĩa,ninh-binh,Ninh Bình,Tân Minh; Hà Nam,150,True,False,False,https://kcn-kkt.com/kcn/kcn-yen-nghia,2026-09-10
kcn-yen-phu,KCN Yên Phú,ninh-binh,Ninh Bình,Phú Long; Ninh Bình (Nho Quan),258,True,False,False,https://kcn-kkt.com/kcn/kcn-yen-phu,2026-09-10
khu-cong-nghiep-thanh-liem,Khu công nghiệp Thanh Liêm,ninh-binh,Ninh Bình,Tỉnh Hà Nam,143,False,False,False,https://kcn-kkt.com/kcn/khu-cong-nghiep-thanh-liem,2026-09-10
taseco-dong-van-3,TASECO DONG VAN 3,ninh-binh,Ninh Bình,"Phường Yên Bắc, Thị xã Duy Tiên, Hà Nam",223,False,False,False,https://kcn-kkt.com/kcn/taseco-dong-van-3,2026-09-10
kcn-do-thi-dich-vu-bao-hieu,KCN - đô thị - dịch vụ Báo Hiệu,phu-tho,Phú Thọ,Huyện Yên Thủy,371,False,False,False,https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-bao-hieu,2026-09-10
kcn-do-thi-dich-vu-tan-vinh,KCN - đô thị - dịch vụ Tân Vĩnh,phu-tho,Phú Thọ,Huyện Lương Sơn,294,False,False,False,https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tan-vinh,2026-09-10
kcn-ba-thien,KCN Bá Thiện,phu-tho,Phú Thọ,Huyện Bình Xuyên,326,False,False,False,https://kcn-kkt.com/kcn/kcn-ba-thien,2026-09-10
kcn-ba-thien-ii,KCN Bá Thiện II,phu-tho,Phú Thọ,Huyện Bình Xuyên,309,False,False,False,https://kcn-kkt.com/kcn/kcn-ba-thien-ii,2026-09-10
kcn-bac-son,KCN Bắc Sơn,phu-tho,Phú Thọ,Huyện Tam Nông,200,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-son,2026-09-10
kcn-binh-phu,KCN Bình Phú,phu-tho,Phú Thọ,Thành phố Hòa Bình,214,False,True,True,https://kcn-kkt.com/kcn/kcn-binh-phu,2026-09-10
kcn-binh-xuyen,KCN Bình Xuyên,phu-tho,Phú Thọ,Huyện Bình Xuyên,287,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-xuyen,2026-09-10
kcn-binh-xuyen-yen-lac-i,KCN Bình Xuyên - Yên Lạc I,phu-tho,Phú Thọ,"Huyện Bình Xuyên, huyện Yên Lạc",219,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-xuyen-yen-lac-i,2026-09-10
kcn-binh-xuyen-yen-lac-ii,KCN Bình Xuyên - Yên Lạc II,phu-tho,Phú Thọ,"Huyện Bình Xuyên, huyện Yên Lạc",165,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-xuyen-yen-lac-ii,2026-09-10
kcn-binh-xuyen-ii-giai-doan-ii,KCN Bình Xuyên II - giai đoạn II,phu-tho,Phú Thọ,Huyện Bình Xuyên,63,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-xuyen-ii-giai-doan-ii,2026-09-10
kcn-binh-xuyen-ii-giai-doan-i,"KCN Bình Xuyên II, giai đoạn I",phu-tho,Phú Thọ,Huyện Bình Xuyên,42,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-xuyen-ii-giai-doan-i,2026-09-10
kcn-bo-trai-song-da,KCN Bộ Trái Sông Đà,phu-tho,Phú Thọ,Thành phố Hòa Bình,68,False,False,False,https://kcn-kkt.com/kcn/kcn-bo-trai-song-da,2026-09-10
kcn-cao-son,KCN Cao Sơn,phu-tho,Phú Thọ,Huyện Đà Bắc,230,False,False,False,https://kcn-kkt.com/kcn/kcn-cao-son,2026-09-10
kcn-cam-khe,KCN Cầm Khê,phu-tho,Phú Thọ,Huyện Cầm Khê,450,False,False,False,https://kcn-kkt.com/kcn/kcn-cam-khe,2026-09-10
kcn-chan-hung,KCN Chân Hùng,phu-tho,Phú Thọ,Huyện Vĩnh Tường,128,False,False,False,https://kcn-kkt.com/kcn/kcn-chan-hung,2026-09-10
kcn-doan-hung,KCN Đoàn Hùng,phu-tho,Phú Thọ,Huyện Đoàn Hùng,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-doan-hung,2026-09-10
kcn-dong-luong,KCN Đông Lương,phu-tho,Phú Thọ,Huyện Cẩm Khê,500,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-luong,2026-09-10
kcn-dong-soc,KCN Đông Sóc,phu-tho,Phú Thọ,Huyện Vĩnh Tường,207,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-soc,2026-09-10
kcn-dong-soc-yen-lac,KCN Đông Sóc - Yên Lạc,phu-tho,Phú Thọ,Huyện Yên Lạc,115,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-soc-yen-lac,2026-09-10
kcn-ha-hoa,KCN Hạ Hòa,phu-tho,Phú Thọ,Huyện Hạ Hòa,400,False,False,False,https://kcn-kkt.com/kcn/kcn-ha-hoa,2026-09-10
kcn-khai-quang,KCN Khai Quang,phu-tho,Phú Thọ,Thành phó Vĩnh Yên,221,False,False,False,https://kcn-kkt.com/kcn/kcn-khai-quang,2026-09-10
kcn-kim-hoa,KCN Kim Hoa,phu-tho,Phú Thọ,Thành phố Phúc Yên,50,False,False,False,https://kcn-kkt.com/kcn/kcn-kim-hoa,2026-09-10
kcn-lac-thinh,KCN Lạc Thịnh,phu-tho,Phú Thọ,Huyện Yên Thủy,220,False,False,False,https://kcn-kkt.com/kcn/kcn-lac-thinh,2026-09-10
kcn-lap-thach-i,KCN Lập Thạch I,phu-tho,Phú Thọ,Huyện Lập Thạch,131,False,False,False,https://kcn-kkt.com/kcn/kcn-lap-thach-i,2026-09-10
kcn-lap-thach-ii,KCN Lập Thạch II,phu-tho,Phú Thọ,Huyện Lập Thạch,235,False,False,False,https://kcn-kkt.com/kcn/kcn-lap-thach-ii,2026-09-10
kcn-luong-son,KCN Lương Sơn,phu-tho,Phú Thọ,Huyện Lương Sơn,83,False,False,False,https://kcn-kkt.com/kcn/kcn-luong-son,2026-09-10
kcn-nam-binh-xuyen,KCN Nam Bình Xuyên,phu-tho,Phú Thọ,Huyện Bình Xuyên,290,False,True,True,https://kcn-kkt.com/kcn/kcn-nam-binh-xuyen,2026-09-10
kcn-nam-luong-son,KCN Nam Lương Sơn,phu-tho,Phú Thọ,Huyện Lương Sơn,75,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-luong-son,2026-09-10
kcn-nhuan-trach,KCN Nhuận Trạch,phu-tho,Phú Thọ,Huyện Lương Sơn,214,False,False,False,https://kcn-kkt.com/kcn/kcn-nhuan-trach,2026-09-10
kcn-phu-ha,KCN Phú Hà,phu-tho,Phú Thọ,Thị xã Phú Thọ,450,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-ha,2026-09-10
kcn-phu-ninh,KCN Phú Ninh,phu-tho,Phú Thọ,Huyện Phú Ninh,400,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-ninh,2026-09-10
kcn-phuc-yen,KCN Phúc Yên,phu-tho,Phú Thọ,Thành phố Phúc Yên,128,False,False,False,https://kcn-kkt.com/kcn/kcn-phuc-yen,2026-09-10
kcn-song-lo-i,KCN Sông Lô I,phu-tho,Phú Thọ,Huyện Sông Lô,177,False,False,False,https://kcn-kkt.com/kcn/kcn-song-lo-i,2026-09-10
kcn-song-lo-ii,KCN Sông Lô II,phu-tho,Phú Thọ,Huyện Sông Lô,166,False,False,False,https://kcn-kkt.com/kcn/kcn-song-lo-ii,2026-09-10
kcn-song-lo-iii,KCN Sông Lô III,phu-tho,Phú Thọ,Huyện Sông Lô,75,False,False,False,https://kcn-kkt.com/kcn/kcn-song-lo-iii,2026-09-10
kcn-son-loi,KCN Sơn Lôi,phu-tho,Phú Thọ,Huyện Bình Xuyên,247,False,False,False,https://kcn-kkt.com/kcn/kcn-son-loi,2026-09-10
kcn-tam-duong-i-khu-vuc-2,KCN Tam Dương I khu vực 2,phu-tho,Phú Thọ,Huyện Tam Dương,157,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-duong-i-khu-vuc-2,2026-09-10
kcn-tam-duong-i-khu-vuc-3,KCN Tam Dương I khu vực 3,phu-tho,Phú Thọ,Huyện Tam Dương,176,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-duong-i-khu-vuc-3,2026-09-10
kcn-tam-duong-ii-khu-a,"KCN Tam Dương II, khu A",phu-tho,Phú Thọ,Huyện Tam Dương,135,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-duong-ii-khu-a,2026-09-10
kcn-tam-duong-ii-khu-b,"KCN Tam Dương II, khu B",phu-tho,Phú Thọ,Huyện Tam Dương,178,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-duong-ii-khu-b,2026-09-10
kcn-tam-nong,KCN Tam Nông,phu-tho,Phú Thọ,Huyện Tam Nông,350,False,False,False,https://kcn-kkt.com/kcn/kcn-tam-nong,2026-09-10
kcn-thai-hoa-lien-son-lien-hoa-khu-vuc-i,KCN Thái Hòa - Liên Sơn - Liên Hòa khu vực I,phu-tho,Phú Thọ,Huyện Lập Thạch,77,False,False,False,https://kcn-kkt.com/kcn/kcn-thai-hoa-lien-son-lien-hoa-khu-vuc-i,2026-09-10
kcn-thai-hoa-lien-son-lien-hoa-khu-vuc-ii-giai-doan-1,KCN Thái Hòa - Liên Sơn - Liên Hòa khu vực II - giai đoạn 1,phu-tho,Phú Thọ,Huyện Lập Thạch,145,False,True,True,https://kcn-kkt.com/kcn/kcn-thai-hoa-lien-son-lien-hoa-khu-vuc-ii-giai-doan-1,2026-09-10
kcn-thanh-ba,KCN Thanh Ba,phu-tho,Phú Thọ,Huyện Thanh Ba,360,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-ba,2026-09-10
kcn-thanh-cao,KCN Thanh Cao,phu-tho,Phú Thọ,Huyện Lương Sơn,215,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-cao,2026-09-10
kcn-thanh-ha-phu-tho,KCN Thanh Hà,phu-tho,Phú Thọ,Huyện Lạc Thủy,277,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-ha-phu-tho,2026-09-10
kcn-thanh-hoi,KCN Thanh Hội,phu-tho,Phú Thọ,Huyện Tân Lạc,130,False,False,False,https://kcn-kkt.com/kcn/kcn-thanh-hoi,2026-09-10
kcn-thang-long-vinh-phuc,KCN Thắng Long Vĩnh Phúc,phu-tho,Phú Thọ,Huyện Bình Xuyên,213,False,False,False,https://kcn-kkt.com/kcn/kcn-thang-long-vinh-phuc,2026-09-10
kcn-thinh-minh,KCN Thịnh Minh,phu-tho,Phú Thọ,Thành phố Hòa Bình,430,False,True,True,https://kcn-kkt.com/kcn/kcn-thinh-minh,2026-09-10
kcn-thuy-van,KCN Thuỵ Văn,phu-tho,Phú Thọ,Thành phố Việt Trì,335,False,True,True,https://kcn-kkt.com/kcn/kcn-thuy-van,2026-09-10
kcn-trung-ha,KCN Trung Hà,phu-tho,Phú Thọ,"Huyện Tam Nông, Huyện Thanh Thủy",300,False,False,False,https://kcn-kkt.com/kcn/kcn-trung-ha,2026-09-10
kcn-vo-mieu,KCN Võ Miếu,phu-tho,Phú Thọ,Huyện Thanh Sơn,350,False,False,False,https://kcn-kkt.com/kcn/kcn-vo-mieu,2026-09-10
kcn-yen-lac,KCN Yên Lạc,phu-tho,Phú Thọ,Huyện Yên Lạc,150,False,False,False,https://kcn-kkt.com/kcn/kcn-yen-lac,2026-09-10
kcn-yen-quang,KCN Yên Quang,phu-tho,Phú Thọ,Thành phố Hòa Bình,181,False,False,False,https://kcn-kkt.com/kcn/kcn-yen-quang,2026-09-10
kcn-yen-thinh,KCN Yên Thịnh,phu-tho,Phú Thọ,Huyện Yên Thủy,123,False,False,False,https://kcn-kkt.com/kcn/kcn-yen-thinh,2026-09-10
kcn-do-thi-dich-vu-tan-phong,KCN- đô thị - dịch vụ Tân Phong,phu-tho,Phú Thọ,Huyện Lạc Sơn,347,False,False,False,https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tan-phong,2026-09-10
kcn-an-phu-thuoc-kcn-do-thi-va-dich-vu-an-phu,"KCN An Phú (thuộc KCN, đô thị và dịch vụ An Phú)",quang-ngai,Quảng Ngãi,Huyện Tư Nghĩa,276,False,False,False,https://kcn-kkt.com/kcn/kcn-an-phu-thuoc-kcn-do-thi-va-dich-vu-an-phu,2026-09-10
kcn-binh-hoa-binh-phuoc-kcn-binh-hoa-binh-phuoc-i-kcn-binh-hoa-binh-phuoc-ii,KCN Bình Hòa - Bình Phước (KCN Bình Hòa - Bình Phước I; KCN Bình Hòa - Bình Phước II),quang-ngai,Quảng Ngãi,Huyện Bình Sơn,592,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-hoa-binh-phuoc-kcn-binh-hoa-binh-phuoc-i-kcn-binh-hoa-binh-phuoc-ii,2026-09-10
kcn-binh-long,KCN Bình Long,quang-ngai,Quảng Ngãi,Huyện Bình Sơn,341,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-long,2026-09-10
kcn-binh-thanh-thuoc-kcn-dt-dv-binh-thanh,KCN Bình Thanh (thuộc KCN - ĐT- DV Bình Thanh),quang-ngai,Quảng Ngãi,Huyện Bình Sơn,1399,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-thanh-thuoc-kcn-dt-dv-binh-thanh,2026-09-10
kcn-dung-quat-ii-thuoc-kcn-do-thi-dich-vu-dung-quat-ii,KCN Dung Quất II (thuộc KCN - đô thị - dịch vụ Dung Quất II),quang-ngai,Quảng Ngãi,"Các huyện: Bình Sơn, Sơn Tịnh",765,False,False,False,https://kcn-kkt.com/kcn/kcn-dung-quat-ii-thuoc-kcn-do-thi-dich-vu-dung-quat-ii,2026-09-10
kcn-dak-to,KCN Đắk Tó,quang-ngai,Quảng Ngãi,Huyện Đắk Tó,147,False,False,False,https://kcn-kkt.com/kcn/kcn-dak-to,2026-09-10
kcn-dong-dung-quat,KCN Đông Dung Quất,quang-ngai,Quảng Ngãi,Huyện Bình Son,1933,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-dung-quat,2026-09-10
kcn-hoa-binh,KCN Hòa Bình,quang-ngai,Quảng Ngãi,Thành phố Kon Tum,60,False,False,False,https://kcn-kkt.com/kcn/kcn-hoa-binh,2026-09-10
kcn-phia-tay-kcn-tay-dung-quet-kcn-dtd-dv-dung-quat-i,"KCN phía Tây (KCN Tây Dung Quét, KCN-ĐTĐ-ĐV Dung Quất I)",quang-ngai,Quảng Ngãi,Huyện Bình Son,500,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-tay-kcn-tay-dung-quet-kcn-dtd-dv-dung-quat-i,2026-09-10
kcn-pho-phong,KCN Phố Phong,quang-ngai,Quảng Ngãi,TX. Độc Phố,48,False,False,False,https://kcn-kkt.com/kcn/kcn-pho-phong,2026-09-10
kcn-quang-phu,KCN Quảng Phú,quang-ngai,Quảng Ngãi,TP. Quảng Ngãi,75,False,False,False,https://kcn-kkt.com/kcn/kcn-quang-phu,2026-09-10
kcn-san-xuat-che-bien-duoc-lieu-tap-trung,"KCN sản xuất, chế biến được liệu tập trung",quang-ngai,Quảng Ngãi,Huyện Đắk Tô,218,False,False,False,https://kcn-kkt.com/kcn/kcn-san-xuat-che-bien-duoc-lieu-tap-trung,2026-09-10
kcn-sao-mai,KCN Sao Mai,quang-ngai,Quảng Ngãi,Thành phố Kon Tum,150,False,False,False,https://kcn-kkt.com/kcn/kcn-sao-mai,2026-09-10
kcn-tinh-phong-kcn-tinh-phong-hien-huu-kcn-vsip,KCN Tính Phong (KCN Tính Phong hiện hữu; KCN VSIP),quang-ngai,Quảng Ngãi,TP. Quảng Ngãi; Huyện Sơn Tĩnh,720,False,False,False,https://kcn-kkt.com/kcn/kcn-tinh-phong-kcn-tinh-phong-hien-huu-kcn-vsip,2026-09-10
kcn-bach-dang,KCN Bạch Đằng,quang-ninh,Quảng Ninh,TX Quảng Yên,176.45,True,False,False,https://kcn-kkt.com/kcn/kcn-bach-dang,2026-09-10
kcn-bac-cai-bau,KCN Bắc Cái Bầu,quang-ninh,Quảng Ninh,"Huyện Vân Đồn, KKT ven biển Vân Đồn",550,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-cai-bau,2026-09-10
kcn-bac-tien-phong,KCN Bắc Tiền Phong (DEEP C II),quang-ninh,Quảng Ninh,TX Quảng Yên,1192.9,True,False,False,https://kcn-kkt.com/kcn/kcn-bac-tien-phong,2026-09-10
kcn-cai-lan,KCN Cái Lân,quang-ninh,Quảng Ninh,Thành phố Hạ Long,69,False,False,False,https://kcn-kkt.com/kcn/kcn-cai-lan,2026-09-10
kcn-cam-pha-1,KCN Cẩm Phả 1,quang-ninh,Quảng Ninh,Thành phố Cẩm Phả,400,False,False,False,https://kcn-kkt.com/kcn/kcn-cam-pha-1,2026-09-10
kcn-cam-pha-2,KCN Cẩm Phả 2,quang-ninh,Quảng Ninh,Thành phố Cẩm Phả,228,False,False,False,https://kcn-kkt.com/kcn/kcn-cam-pha-2,2026-09-10
kcn-dich-vu-dam-nha-mac-bao-gom-kcn-nam-tien-phong-kcn-bac-tien-phong-kcn-bach-dang,"KCN Dịch vụ đầm nhà Mạc (Bao gồm KCN Nam Tiền Phong, KCN Bắc Tiền Phong, KCN Bạch Đằng)",quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",1076,False,False,False,https://kcn-kkt.com/kcn/kcn-dich-vu-dam-nha-mac-bao-gom-kcn-nam-tien-phong-kcn-bac-tien-phong-kcn-bach-dang,2026-09-10
kcn-dong-mai-bao-gom-quy-hoach-mo-rong,KCN Đông Mai (Bao gồm quy hoạch mở rộng),quang-ninh,Quảng Ninh,Thị xã Quảng Yên,318,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-mai-bao-gom-quy-hoach-mo-rong,2026-09-10
kcn-dong-trieu,KCN Đông Triều,quang-ninh,Quảng Ninh,Thị xã Đông Triều,178,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-trieu,2026-09-10
kcn-dong-trieu-2,KCN Đông Triều 2,quang-ninh,Quảng Ninh,Thị xã Đông Triều,1187,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-trieu-2,2026-09-10
kcn-hai-ha,KCN Hải Hà,quang-ninh,Quảng Ninh,"Huyện Hải Hà, KKTCK Móng Cái",3370,False,False,False,https://kcn-kkt.com/kcn/kcn-hai-ha,2026-09-10
kcn-hai-ha-1,KCN Hải Hà 1,quang-ninh,Quảng Ninh,"Huyện Hải Hà, KKTCK Móng Cái",713,False,False,False,https://kcn-kkt.com/kcn/kcn-hai-ha-1,2026-09-10
kcn-hai-ha-2,KCN Hải Hà 2,quang-ninh,Quảng Ninh,"Huyện Hải Hà, KKTCK Móng Cái",743,False,False,False,https://kcn-kkt.com/kcn/kcn-hai-ha-2,2026-09-10
kcn-hai-yen,KCN Hải Yên,quang-ninh,Quảng Ninh,"Thành phố Móng Cái, KKT CK Móng Cái",360,False,True,True,https://kcn-kkt.com/kcn/kcn-hai-yen,2026-09-10
kcn-nam-tien-phong,KCN Nam Tiền Phong (DEEP C I),quang-ninh,Quảng Ninh,TX Quảng Yên,366.5,True,False,False,https://kcn-kkt.com/kcn/kcn-nam-tien-phong,2026-09-10
kcn-phia-bac-dam-nha-mac,KCN phía Bắc Dầm Nhà Mạc,quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",1400,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-bac-dam-nha-mac,2026-09-10
kcn-phia-bac-san-bay,KCN phía Bắc sân bay,quang-ninh,Quảng Ninh,"Huyện Vân Đồn, KKT ven biển Vân Đồn",450,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-bac-san-bay,2026-09-10
kcn-phia-dong-song-rut,KCN phía Đông sông Rút,quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",340,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-dong-song-rut,2026-09-10
kcn-phia-nam-dam-nha-mac,KCN phía Nam Dầm Nhà Mạc,quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",1334,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-nam-dam-nha-mac,2026-09-10
kcn-phia-tay-song-khoai,KCN phía Tây Sông Khoai,quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",400,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-tay-song-khoai,2026-09-10
kcn-song-khoai,KCN Sông Khoai,quang-ninh,Quảng Ninh,"Thị xã Quảng Yên, KKT ven biển Quảng Yên",714,False,False,False,https://kcn-kkt.com/kcn/kcn-song-khoai,2026-09-10
kcn-tien-yen,KCN Tiên Yên,quang-ninh,Quảng Ninh,Huyện Tiên Yên,350,False,False,False,https://kcn-kkt.com/kcn/kcn-tien-yen,2026-09-10
kcn-uong-bi,KCN Uông Bí,quang-ninh,Quảng Ninh,"Thành phố Uông Bí, KKT ven biển Quảng Yên",1200,False,False,False,https://kcn-kkt.com/kcn/kcn-uong-bi,2026-09-10
kcn-va-dich-vu-logistics-van-ninh,KCN và dịch vụ logistics Vân Ninh,quang-ninh,Quảng Ninh,"Thành phố Móng Cái, KKTCK Móng Cái",2000,False,False,False,https://kcn-kkt.com/kcn/kcn-va-dich-vu-logistics-van-ninh,2026-09-10
kcn-viet-hung,KCN Việt Hưng,quang-ninh,Quảng Ninh,"Thành phố Hạ Long, KKT Quảng Yên",301,False,False,False,https://kcn-kkt.com/kcn/kcn-viet-hung,2026-09-10
kcn-viet-hung-2,KCN Việt Hưng 2,quang-ninh,Quảng Ninh,Thành phố Hạ Long,500,False,False,False,https://kcn-kkt.com/kcn/kcn-viet-hung-2,2026-09-10
kcn-bang,KCN Bang,quang-tri,Quảng Trị,Huyện Lệ Thủy,350,False,False,False,https://kcn-kkt.com/kcn/kcn-bang,2026-09-10
kcn-bac-dong-hoi,KCN Bắc Đông Hối,quang-tri,Quảng Trị,"TP. Đông Hối, huyện Bố Trạch",213,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-dong-hoi,2026-09-10
kcn-ben-quan,KCN Bến Quan,quang-tri,Quảng Trị,Vĩnh Linh (Quảng Trị cũ),300,True,False,False,https://kcn-kkt.com/kcn/kcn-ben-quan,2026-09-10
kcn-bo-trach,KCN Bố Trạch,quang-tri,Quảng Trị,Huyện Bố Trạch,224,False,False,False,https://kcn-kkt.com/kcn/kcn-bo-trach,2026-09-10
kcn-cam-lien,KCN Cam Liên,quang-tri,Quảng Trị,Huyện Lệ Thủy,450,False,False,False,https://kcn-kkt.com/kcn/kcn-cam-lien,2026-09-10
kcn-cam-tuyen,KCN Cam Tuyền,quang-tri,Quảng Trị,Cam Lộ (Quảng Trị cũ),360,True,False,False,https://kcn-kkt.com/kcn/kcn-cam-tuyen,2026-09-10
kcn-cang-bien-hon-la,KCN Cảng biên Hòn La,quang-tri,Quảng Trị,Huyện Quảng Trạch,168,False,False,False,https://kcn-kkt.com/kcn/kcn-cang-bien-hon-la,2026-09-10
kcn-co-thi-dich-vu-phia-tay,KCN có thị dịch vụ phía Tây,quang-tri,Quảng Trị,"Huyện Vĩnh Linh, Cam Lộ, Triệu Phong, Hải Lăng",400,False,False,False,https://kcn-kkt.com/kcn/kcn-co-thi-dich-vu-phia-tay,2026-09-10
kcn-cua-ngo-phia-tay,KCN cửa ngõ phía Tây,quang-tri,Quảng Trị,Huyện Quảng Trạch,102,False,False,False,https://kcn-kkt.com/kcn/kcn-cua-ngo-phia-tay,2026-09-10
kcn-da-nganh-trieu-phu,KCN đa ngành Triều Phú,quang-tri,Quảng Trị,Huyện Triều Phong,529,False,False,False,https://kcn-kkt.com/kcn/kcn-da-nganh-trieu-phu,2026-09-10
kcn-da-nganh-da-linh-vuc-thuoc-khu-kinh-te-dong-nam-theo-giai-doan-2,"KCN đa ngành, đa lĩnh vực thuộc Khu kinh tế Đông Nam (theo giai đoạn 2)",quang-tri,Quảng Trị,Huyện Triều Phong,1020,False,False,False,https://kcn-kkt.com/kcn/kcn-da-nganh-da-linh-vuc-thuoc-khu-kinh-te-dong-nam-theo-giai-doan-2,2026-09-10
kcn-do-thi-dich-vu-dien-sanh,KCN độ thị dịch vụ Diễn Sanh,quang-tri,Quảng Trị,Huyện Hải Lăng,150,False,False,False,https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-dien-sanh,2026-09-10
kcn-hon-la-ii,KCN Hòn La II,quang-tri,Quảng Trị,Huyện Quảng Trạch,250,False,False,False,https://kcn-kkt.com/kcn/kcn-hon-la-ii,2026-09-10
